1984-06-15	289.79020979
1984-06-18	289.68914956
1984-06-19	289.895360316
1984-06-20	289.932885906
1984-06-21	289.79020979
1984-06-22	289.748987854
1984-06-25	289.70031881
1984-06-26	289.926421405
1984-06-27	289.836969001
1984-06-28	289.723076923
1984-06-29	289.925601751
1984-07-02	289.882352941
1984-07-03	289.836969001
1984-07-05	289.836065574
1984-07-06	289.882352941
1984-07-09	289.766004415
1984-07-10	289.655172414
1984-07-11	289.925601751
1984-07-12	289.810663765
1984-07-13	289.723076923
1984-07-16	289.763779528
1984-07-17	289.763779528
1984-07-18	289.716894977
1984-07-19	289.716894977
1984-07-20	289.716894977
1984-07-23	289.882352941
1984-07-24	289.810663765
1984-07-25	289.768147346
1984-07-26	289.70031881
1984-07-27	289.811965812
1984-07-30	289.672727273
1984-07-31	289.672727273
1984-08-01	289.668597914
1984-08-02	289.961538462
1984-08-03	289.659259259
1984-08-06	289.934588702
1984-08-07	289.68914956
1984-08-08	289.855544252
1984-08-09	289.933723197
1984-08-10	289.855544252
1984-08-13	289.793236715
1984-08-14	289.895582329
1984-08-15	289.663201663
1984-08-16	289.746652935
1984-08-17	289.854583772
1984-08-20	289.659259259
1984-08-21	289.855544252
1984-08-22	289.855072464
1984-08-23	289.746652935
1984-08-24	289.746652935
1984-08-27	289.663201663
1984-08-28	289.706666667
1984-08-29	289.854583772
1984-08-30	289.92481203
1984-08-31	289.925601751
1984-09-04	289.766004415
1984-09-05	289.766004415
1984-09-06	289.925601751
1984-09-07	289.925601751
1984-09-10	289.723076923
1984-09-11	289.655172414
1984-09-12	289.882352941
1984-09-13	289.854583772
1984-09-14	289.663201663
1984-09-17	289.748987854
1984-09-18	289.813221406
1984-09-19	289.92481203
1984-09-20	289.811965812
1984-09-21	289.655172414
1984-09-24	289.810663765
1984-09-25	289.882352941
1984-09-26	289.763779528
1984-09-27	289.763779528
1984-09-28	289.882352941
1984-10-01	289.6643026
1984-10-02	289.836065574
1984-10-03	289.882352941
1984-10-04	289.716894977
1984-10-05	289.79020979
1984-10-08	289.79020979
1984-10-09	289.959952886
1984-10-10	289.786407767
1984-10-11	289.914529915
1984-10-12	289.915923567
1984-10-15	289.739130435
1984-10-16	289.786407767
1984-10-17	289.79020979
1984-10-18	289.882352941
1984-10-19	289.882352941
1984-10-22	289.716894977
1984-10-23	289.926421405
1984-10-24	289.766004415
1984-10-25	289.836969001
1984-10-26	289.959952886
1984-10-29	289.836065574
1984-10-30	289.668597914
1984-10-31	289.79020979
1984-11-01	289.668597914
1984-11-02	289.79020979
1984-11-05	289.836065574
1984-11-06	289.766004415
1984-11-07	289.763779528
1984-11-08	289.836065574
1984-11-09	289.91521197
1984-11-12	289.961538462
1984-11-13	289.736128237
1984-11-14	289.914529915
1984-11-15	289.914529915
1984-11-16	289.91521197
1984-11-19	289.864900662
1984-11-20	289.679897567
1984-11-21	289.684210526
1984-11-23	289.914529915
1984-11-26	289.739130435
1984-11-27	289.959952886
1984-11-28	289.720044793
1984-11-29	289.716894977
1984-11-30	289.836065574
1984-12-03	289.788347206
1984-12-04	289.79020979
1984-12-05	289.882352941
1984-12-06	289.659259259
1984-12-07	289.70031881
1984-12-10	289.768147346
1984-12-11	289.723076923
1984-12-12	289.672727273
1984-12-13	289.763779528
1984-12-14	289.723076923
1984-12-17	289.92481203
1984-12-18	289.748987854
1984-12-19	289.854583772
1984-12-20	289.659259259
1984-12-21	289.92481203
1984-12-24	289.854583772
1984-12-26	289.813221406
1984-12-27	289.703549061
1984-12-28	289.709677419
1984-12-31	289.751243781
1985-01-02	289.663201663
1985-01-03	289.895812053
1985-01-04	289.895812053
1985-01-07	289.706666667
1985-01-08	289.855072464
1985-01-09	289.709677419
1985-01-10	289.793236715
1985-01-11	289.933723197
1985-01-14	289.695364238
1985-01-15	289.793236715
1985-01-16	289.932885906
1985-01-17	289.746652935
1985-01-18	289.748987854
1985-01-21	289.934588702
1985-01-22	289.692307692
1985-01-23	289.68914956
1985-01-24	289.79020979
1985-01-25	289.68914956
1985-01-28	289.932885906
1985-01-29	289.831231814
1985-01-30	289.831231814
1985-01-31	289.79020979
1985-02-01	289.748987854
1985-02-04	289.934588702
1985-02-05	289.791748527
1985-02-06	289.793236715
1985-02-07	289.831231814
1985-02-08	289.831231814
1985-02-11	289.732193732
1985-02-12	289.933723197
1985-02-13	289.895812053
1985-02-14	289.813221406
1985-02-15	289.855072464
1985-02-19	289.813221406
1985-02-20	289.723076923
1985-02-21	289.655172414
1985-02-22	289.813221406
1985-02-25	289.70031881
1985-02-26	289.768147346
1985-02-27	289.882352941
1985-02-28	289.836065574
1985-03-01	289.79020979
1985-03-04	289.836969001
1985-03-05	289.720044793
1985-03-06	289.959952886
1985-03-07	289.67539267
1985-03-08	289.811320755
1985-03-11	289.625
1985-03-12	289.732997481
1985-03-13	289.619174434
1985-03-14	289.619174434
1985-03-15	289.679897567
1985-03-18	289.865652725
1985-03-19	289.812911726
